rtt_us
3540
3600
3900
3520
3540
3400
3880
3860
3280
3180
3260
3220
3280
3040
3200
3260
3980
3360
3360
3600
3500
3620
3340
3700
3160
3800
3100
3440
3460
3160
3400
3760
3240
3600
3200
3300
3160
3220
3600
3500
3800
3740
3180
3180
3440
3120
3240
3620
3520
3560
3840
3400
3380
3600
3340
3180
3700
3240
3360
3620
3300
3620
3400
3540
3560
3460
3180
3460
3760
3360
3940
3700
3300
3120
3420
28160
3540
3620
3300
3280
3400
3520
3120
20020
3340
2880
3500
3320
3300
3600
3360
12140
3120
3580
3660
3740
3500
3220
3300
3580
2900
2880
3380
3040
3900
3500
3400
3840
3460
3240
3580
3920
3880
3960
3520
4000
3580
3600
3640
3060
3600
3480
3940
3360
3220
3220
3800
3660
3060
3340
3460
3580
3500
3560
3340
4020
3780
3580
3620
3540
3240
3220
3060
3280
3120
3440
3220
3200
3620
3080
3080
3420
3240
4060
3520
3340
3920
3360
3800
3540
3140
3800
3960
3140
2940
3900
3440
3660
3080
3580
3440
3720
3280
3280
3360
3380
3380
3080
3440
3220
4020
3400
3660
3620
3460
3480
3720
3220
3800
3340
3180
3220
3200
3500
3260
3660
2920
3700
3800
3800
3480
3460
3200
3100
3380
3080
3800
3420
3420
3640
3780
3020
3480
3580
3680
3300
3280
3220
3840
3920
3640
3320
3400
3420
3300
3620
3800
3540
3780
3020
3680
3300
3540
3000
3460
3500
3660
3960
3680
3480
3600
3420
3900
3400
2900
3680
3540
3360
3280
3420
3560
3520
3680
3440
3440
3980
3280
2960
3400
3440
3240
3340
3500
3980
3060
3160
3240
3180
3360
3080
3760
3220
3720
3880
3880
3600
3120
3520
3560
3340
3520
3480
3120
3600
3140
3980
3260
3660
3720
3660
3880
3780
3160
3720
3640
3620
3560
3640
3200
3400
3640
2980
3340
3900
3520
3100
3980
3360
3300
3820
3380
3560
3420
3500
3640
3040
3200
3700
3820
3640
3320
3340
3520
3160
3400
3840
3760
3580
3660
3400
22740
3020
3580
3480
3220
3140
3500
3040
14620
3760
4040
3800
3700
3660
3580
3680
7100
3520
3600
3380
4020
3900
3400
3380
3320
3560
3540
3520
3360
3440
4020
3120
3880
3000
3780
3320
3700
3640
3160
3780
5080
3280
3220
3160
4020
3640
2980
3880
3700
3500
3580
3500
3920
2940
3980
3440
3180
3340
3460
3500
3680
3680
3680
3240
3700
3580
3900
3920
3460
3620
3120
3400
3300
3720
3600
3960
3380
3540
3520
3140
3060
3420
3620
3600
3700
3400
3260
3280
3740
3580
3040
3400
3480
3820
3480
3320
2940
3840
3560
3360
3580
3320
3540
3280
3460
3060
3500
3420
3740
3480
3580
2900
3400
3480
3520
3700
3900
3200
3260
3220
3500
3700
3500
3460
3420
3360
3100
3720
3880
3500
3340
3540
3580
3160
3760
3940
3140
4080
3560
3720
3240
3620
3700
3780
3660
3880
3340
3800
3480
2940
3680
3080
3160
3560
3440
3620
3380
3720
3700
3600
3200
3400
3500
3340
3420
3380
2940
3660
3580
3960
3580
3980
3380
3460
3640
3260
3600
3200
3860
3740
3380
3740
3360
3360
3400
3600
3960
3800
3660
3720
3380
3380
3540
2880
3780
3440
3240
3500
3640
3620
3320
3500
2940
3740
3760
3240
3560
3040
3400
3060
3540
3620
3380
3660
3840
3640
3640
3460
3200
3080
3060
3940
3140
3100
3300
3260
3540
3340
3340
3120
3640
3640
3180
3200
3280
3460
3360
3460
3600
3340
3560
3640
2960
3580
3300
3420
3580
3140
3900
3620
3280
23780
3320
3460
3140
3660
2900
3320
3520
15560
3280
3820
3580
3040
4000
3400
3360
8040
3540
3300
3160
3280
3680
3880
3220
2940
3560
3960
3340
3680
3440
3420
3200
3680
3600
3420
3580
3400
3480
3620
3860
5220
3400
3460
3200
3720
3700
3500
3240
3020
3520
3080
3000
3760
3000
3520
3180
3240
3160
3360
3260
3880
3360
3440
3400
3700
3660
3600
3860
3820
3140
3440
3340
3180
3400
2940
3440
3600
3360
3800
3180
3400
3580
3180
4000
3520
3560
3560
3280
3880
3300
3200
3460
3560
3540
3660
3700
4020
3480
3040
3220
3640
3880
3840
3820
3880
3620
4040
3320
3240
3580
3720
3180
3700
3160
3720
3540
3000
3500
3160
3480
3300
3200
3000
3360
3220
3140
3440
3840
3140
3600
3380
3420
3740
3800
3560
3420
3440
4020
3460
3520
3100
3260
3440
3540
3600
3440
3900
3700
3560
3460
3040
3160
3680
3360
3320
3300
3660
3240
3380
3260
3540
3540
3460
3760
3740
3500
3300
3440
3180
3460
3560
3680
3580
3840
3660
3520
4000
3020
3840
3660
3820
3660
3880
3680
3520
3340
3400
3900
3140
3320
3300
3400
3600
3440
3520
3020
3280
3000
3480
3220
3500
3760
3400
3780
3460
3940
3080
3540
2960
3920
3700
3180
3460
3860
3360
3920
3160
3780
3760
3640
3820
3620
3140
3740
3720
3720
3240
3540
2900
3080
3260
3420
3340
3420
3780
3100
2940
3020
3780
3960
3380
3420
3840
3440
3320
3580
3680
24820
3280
3800
3220
3740
3320
3800
3660
17100
3480
3720
3700
3960
3100
3480
3520
8620
3760
3500
4080
3740
3480
3060
3940
3380
3680
3400
3860
3600
3280
3500
3560
3400
3400
3560
3240
3600
3320
3560
3220
6080
3000
3240
3680
3140
3000
3460
3220
3800
3740
3360
3100
3340
3620
3940
3560
3780
3640
3300
3880
3260
3880
3520
3440
3360
3080
3240
3400
3820
3760
4000
3500
3500
3240
2940
3340
3580
3300
3140
3180
3100
3080
3400
3380
3540
3840
3000
3180
3660
3300
3580
3960
3340
3340
3560
3200
3280
3660
4000
3480
3100
3600
3340
3240
3640
3720
3560
3800
3340
3520
3540
3520
3020
3220
3200
3300
3180
3740
3580
3520
3220
3400
3780
3480
3320
3560
3680
3780
3580
3860
3860
3440
3500
3380
3800
3420
3320
3460
3460
3600
3760
3120
3340
3600
3200
3120
3680
3280
3820
3280
3220
2960
3980
3140
3820
3020
3380
3280
3940
3000
3580
3840
3580
3000
3500
3720
3320
3800
3600
3500
3520
3820
3120
3160
3480
3460
3700
3600
3600
3560
3540
3280
3160
3600
3500
3520
3920
3280
3560
3920
3540
3260
3580
3640
3020
3860
3780
3600
3320
2960
3360
3440
3240
3700
3900
3600
3600
3660
3560
3620
3420
3360
3400
3200
3240
2960
3120
3060
3480
3040
3560
3380
3000
3340
3320
3620
3100
3640
3280
3520
3120
3600
3480
3840
3580
3360
3480
3380
3800
3320
3520
3560
3740
3800
3260
3400
3180
28100
3420
3780
3260
3720
3560
3820
4040
20140
3460
3340
3440
3720
3160
3680
3860
12160
3120
3400
3520
2980
3580
3360
3200
3600
3440
3240
3620
3540
3640
3600
3460
3720
3620
3180
3460
3600
3760
3520
3560
3540
3480
3420
3280
3820
3540
3580
3600
3460
3900
3280
3920
3900
2960
3580
3380
3820
3060
3440
3360
3680
3560
3020
3760
3340
3760
3620
3260
3060
3500
3820
3840
3600
3380
3420
3460
3580
3840
3660
3520
3760
3600
3720
3540
3700
4000
3540
4000
3520
3620
3600
3380
3540
3580
3680
2900
3760
3040
3320
3940
3500
3560
3740
3420
3120
3960
3300
3960
3480
3480
3840
3100
3480
3820
3380
3080
3720
3520
3100
3760
3220
3680
3860
3300
3040
3580
3920
3740
3060
3080
3720
3900
3580
3980
3280
3360
3100
3660
3300
3840
3160
3320
3620
3520
3260
3580
3240
3360
3760
3640
3580
3320
3360
3140
3420
3460
3120
3560
3080
3660
3600
3660
3000
3680
3160
3260
3620
3140
3440
3860
3100
3300
3260
3340
3480
3640
3500
3420
3280
3560
3580
2920
3540
3540
3660
3640
3280
3080
3500
3680
3620
3080
3280
3340
3360
3320
3600
3540
3180
3220
3460
3560
3520
3400
3420
3440
3300
3460
3920
3280
3540
3580
3680
3180
3060
3720
3220
3480
3180
3560
3900
3500
3640
3780
3700
3120
3340
3300
3560
3100
3500
3760
3580
3640
3520
3340
3000
2860
3920
3240
3520
4020
3860
3140
3140
3360
3660
3620
3540
3880
3200
3300
3500
3080
3280
22700
3160
3520
3380
3520
3640
3660
3920
15100
3580
2940
3660
3640
3480
3700
3400
7120
3320
2960
3760
3440
3380
3220
3560
3700
3760
3540
3300
3340
3960
3700
3240
3120
3280
3900
3720
3800
3200
3280
3380
4900
3520
3220
3740
3700
3680
3440
3880
3480
3640
3120
3320
3860
3280
3880
3600
3140
3280
3120
3620
3160
3740
3700
3560
3720
3880
3420
3420
3620
3880
3720
3660
3480
2960
3480
3360
3580
3600
3500
3320
3420
3220
3700
3680
3460
3640
3580
3640
3560
3160
3480
3240
3740
3480
3220
3800
3320
3200
2960
3440
3160
3500
3460
2920
3660
3860
3340
3620
3460
2920
3900
3820
2940
3280
3560
3900
3660
3560
3380
3360
3340
3280
3300
3140
3160
3700
3080
3620
3920
3060
3240
3300
3960
3800
3500
3780
3500
3800
3740
3580
3480
2960
3420
3260
3400
3000
3420
3320
3540
3360
3400
3360
3080
3300
3100
3440
3240
3700
3860
3820
3720
3240
3960
3420
3420
3460
3400
3440
3660
3620
3860
3860
3420
3000
3380
3260
3700
3280
3460
3460
3800
3160
3740
3120
3760
3460
3180
3740
3640
3060
3960
3500
4060
3780
3420
3360
3920
3420
3300
3660
3400
3120
3540
3400
3620
3180
3400
3360
2880
3720
3400
3440
3360
3840
3660
3620
3700
3220
3480
3740
3360
3120
3000
3280
3440
3640
3620
3240
3920
3220
3640
3240
3880
3440
3660
3440
3340
3760
3720
3060
3820
2960
3400
3420
3400
3160
3380
3660
3440
3080
3920
23600
3640
3620
3520
3460
3640
3520
3520
16060
4100
3640
3180
3300
3080
3960
3560
8120
3620
3420
3740
3200
3480
3320
3900
3480
3600
3460
3680
3360
3500
3340
3860
3420
3260
3180
3720
3180
3640
3440
3300
6160
3720
3800
3420
3580
3740
3360
3060
3460
3720
3180
3500
3540
3280
3600
3340
3300
3640
3940
2900
3620
3180
3460
3000
3460
3460
3260
3880
3860
4060
3760
3240
3640
3240
3340
3380
3500
3400
3680
3740
3200
3200
3660
3620
3580
3520
3540
3360
3260
3240
2900
3860
2960
3900
3080
3380
3580
3360
3880
3520
3460
3540
3440
3140
2980
3460
4060
3540
3240
3680
3680
3480
3560
3880
3840
3680
3260
3560
3420
3360
3760
3520
3500
3460
3980
3460
3900
3680
3420
3780
3840
3300
3960
3360
3160
3940
3220
3020
3540
3400
3880
3380
3740
3020
3800
3040
3580
3460
3860
3960
3300
3400
3680
3800
3380
2980
3660
3680
3760
3860
3500
3580
3320
3540
3680
3880
3800
3580
3680
3500
3200
3640
3420
3400
3440
3600
3440
3100
3200
3220
3600
3540
3260
3660
3360
3100
3280
3940
3760
3740
3300
3600
3080
3420
3080
3280
3160
3400
3320
3700
3560
3520
3600
3280
3620
3480
3000
3560
3200
3180
3140
4060
3880
3800
3480
3400
3900
3660
3840
3960
3060
3880
3600
3120
3560
3820
3160
3140
3900
3540
3200
3800
3520
3180
2960
3520
3380
3560
4020
3880
3020
3520
3400
3040
3040
3660
3500
23820
3780
3640
3500
3660
3640
3720
3680
15600
3440
3420
3580
3500
3620
3320
4020
7700
3940
3320
3400
3660
3120
3280
3860
3000
3900
3220
3520
3320
3940
3600
3400
3380
2880
3520
3780
3700
3500
3180
3880
6080
3820
3880
3440
3040
3540
2960
3580
3860
3640
2900
2920
3440
3460
3540
3320
4000
3760
3720
2980
3360
4040
3460
3140
3680
3560
3900
2920
3960
3280
3320
3680
3240
3800
3240
3400
3400
3540
3520
3200
3720
3300
3420
3820
3860
3200
3400
3420
3220
3220
3900
3700
3780
3600
3460
3860
3300
3620
3400
3580
3020
3920
3460
3840
3420
3140
3880
3420
3020
3660
3000
3620
3300
3280
3520
3700
3220
3260
3700
3300
3740
3400
3520
3680
3620
3360
3500
3920
3880
3860
3560
3500
3760
3100
3660
3520
3940
3800
3240
3800
3840
3620
3700
3480
3900
3680
3720
3620
3380
3460
3280
3320
3320
3400
3300
3300
3680
3460
3440
3560
3940
2880
3460
3900
3380
3260
3540
3360
3200
3380
3240
4080
3300
3680
2980
3020
3460
3320
3500
3580
3720
3140
3600
3160
3660
3760
3440
3760
3960
3740
3580
3620
3500
3860
3240
3100
3560
3820
3520
2900
3180
3120
3580
3160
3020
3100
3700
3320
3420
3780
3120
3780
3420
3280
3760
4020
3720
3380
3660
3500
3600
3280
3420
3660
3820
3600
3080
3580
3020
3460
3740
3620
3120
3040
3940
3540
3440
3560
3660
3180
3780
3660
3380
3260
3440
3360
3220
24760
3620
3460
3880
3480
3500
3120
3360
16740
3420
3240
3340
3560
3540
3280
3240
8720
3680
2940
3440
3360
3380
3240
3900
3820
3400
3660
3200
3480
3220
3820
3640
3560
3600
3820
3880
3360
3600
3580
3820
5960
3460
2940
3320
3520
3440
3220
3880
3600
4020
3380
3400
3140
3760
3780
3680
3660
3760
4020
3660
3780
3680
3540
3660
3080
3000
3520
3640
3540
3320
3800
3560
3460
3540
4020
3740
3580
3560
3760
3760
3320
3240
2860
3320
3140
3500
3820
3720
3080
2880
3440
3780
3420
3460
3420
3500
3820
3720
3460
3560
3500
3600
3580
3840
3960
3560
3960
3180
3960
4000
3400
3400
3080
2980
3400
3140
3800
3100
3520
3440
3940
3720
3080
3680
3960
3600
3460
3160
3620
3760
3960
3680
3900
3540
3960
3260
3740
3080
3760
3460
3500
3240
3540
3640
3380
3280
3220
3240
3280
3660
3220
2940
3300
3800
3380
3140
3220
3640
3340
3960
3360
3100
3280
3580
3960
3560
3480
3600
3600
3300
3440
3060
3440
3340
3360
3660
3580
3540
3520
3280
3340
3020
3500
3280
3160
3040
3720
3420
3160
3440
3680
3480
2940
3460
3640
3660
3540
2980
3240
3220
3260
3260
3220
3800
3300
3260
3580
3920
3500
3720
3520
3220
3240
3540
3720
3180
3360
3580
3640
3240
3460
3060
3860
3340
3300
3520
3360
3440
3440
3380
3100
3540
3520
3200
3460
3540
3520
3360
3420
3200
3120
3140
3540
3660
3440
3240
3480
28040
3520
3740
3500
3820
2960
3220
3540
20140
3160
3860
3940
3440
3660
3560
3440
12080
3340
3420
3380
3800
3540
3520
3400
4060
3120
3560
3180
3640
3320
3500
3420
3360
3840
3700
3500
3480
3600
3080
3420
3100
3420
3740
3620
3200
3180
3740
3700
3160
3360
3680
3440
3860
3840
2940
3640
3660
3500
3560
3060
3300
3560
3280
2980
3780
3560
3360
3320
3560
3160
3520
3640
3700
3600
3320
3380
3620
3420
3560
3620
3360
3560
3300
3440
3900
3480
3240
3660
3700
3520
3520
3500
3880
3780
3140
3160
3080
2960
3520
3620
3360
3940
3380
3480
3560
3060
3040
3240
4000
3840
3640
3400
3360
3520
3320
3320
3180
3580
3160
3400
3940
3480
3360
3040
3680
3700
3140
3360
3060
3440
3200
3500
3220
3960
3880
3460
3580
3500
3620
3380
3500
3600
3440
3300
3420
3400
3180
3100
3000
3280
3860
3820
3480
3980
3820
3460
3680
3540
4040
3180
3180
3100
3500
3160
3800
3600
3580
3820
3460
3060
3800
3420
3920
3800
3420
3680
3360
3480
3700
4000
3640
3560
3100
3620
3080
3180
3500
3240
2920
3660
3280
3580
3580
3400
3420
3420
3300
3800
3020
3100
3460
3360
3600
3100
3380
3660
3920
3220
3700
3260
3660
3840
3540
3720
3460
3980
3340
3540
3420
3020
3420
3440
3800
3400
3840
3640
3560
3880
3360
3720
3680
2940
3160
3400
3880
3500
3640
3480
3260
3300
3020
3500
3480
3380
3460
3460
3660
3440
3240
3900
3420
3560
3420
3500
3460
3820
3680
3380
3760
24060
3980
3260
3280
3760
3520
3600
3420
15580
3420
3260
2900
3760
3200
3760
3540
7720
3800
3340
3860
3860
3500
3540
2920
3380
3280
3860
3720
3380
3460
3900
3740
3800
3200
3080
3060
3420
3520
3220
3720
5420
3240
3320
3840
3700
3460
3420
3640
3260
3440
3560
3540
3380
3740
3600
3440
3180
3680
3320
3980
3920
3520
3700
3660
3380
3280
3220
2940
3460
3640
3700
3520
3560
3520
3740
3540
3300
3260
3160
3980
3640
3660
3000
3300
3200
3320
3580
3480
3340
3220
3100
3980
3700
3900
3780
3820
3140
3500
3780
3640
2920
3260
3540
3480
3400
3420
3480
4020
3420
3460
3740
3480
3440
3920
3040
3860
3200
3340
3860
3500
3500
3200
3500
3300
3740
3220
3720
3220
3500
3160
3420
3620
3600
3640
3820
3660
3020
3120
3520
3360
3560
3820
3620
3660
3320
3960
3880
3560
3960
3520
3500
3620
3280
3500
3360
3100
3640
3980
3500
3500
3360
3440
3380
3520
3920
3560
3640
3640
3560
3220
3720
3540
3200
3060
3560
3120
3160
3220
3620
3040
3380
3440
3120
3220
3100
2880
3300
3840
3060
3340
3500
3300
3380
3180
3240
3540
3720
3700
3420
3520
3340
3820
3340
3700
3260
3300
3860
3380
3500
3720
3460
3080
3420
2940
3660
3380
3940
3860
3440
3500
3360
3480
3400
3320
3380
3420
3800
3900
3960
3940
3560
3900
3660
3780
3400
3860
3980
3500
3680
3420
2960
3220
3220
3480
3080
3240
3840
25020
3520
3500
3100
3020
3520
3620
3720
17100
3400
3340
3500
3200
3280
3380
3280
8620
3640
3440
3560
3440
3360
2980
3200
3560
3400
4020
3240
2980
3480
3460
3580
3840
3620
3440
3820
3900
3720
3460
3600
6460
3900
3880
3240
3340
3520
3660
3600
3360
3700
3180
3620
3120
3720
3660
3580
3040
3540
3600
3500
4040
3520
3860
3140
3900
3540
2960
3760
3420
3440
3260
3460
3560
3020
3920
3500
3420
3580
3520
3100
3240
3300
3200
3520
3320
3480
4060
3040
3600
3780
3580
3200
3460
3720
3580
3400
3200
3560
3400
3520
3380
3460
3320
3560
3100
3200
3360
3000
3620
3000
3620
3740
3600
3100
3260
3260
3580
3180
3640
3300
3220
3520
3180
3860
3500
3760
3200
3580
3780
3380
2980
3760
3540
3800
3020
3460
3420
4000
3500
3700
3700
3560
3720
3620
3240
3620
3740
3300
3120
3360
3400
3480
3520
3460
3520
3540
3520
3880
3580
3940
3720
4000
3700
3100
3140
3520
3720
3600
3660
3600
3560
3760
3500
3600
3620
3400
2900
3460
4000
3000
3140
3660
3620
3420
3420
3720
3760
3440
3320
3680
3100
3280
3280
3760
3580
3800
3660
3620
3500
3820
3660
3720
3680
3380
3180
3640
3220
3380
3540
3880
3460
3240
3600
3600
3520
3320
3360
3720
3340
3200
3760
3280
3120
3220
3480
3280
3340
3580
3080
3120
3940
3560
3360
3520
3240
3400
3600
2960
3200
3400
4000
3560
3600
3400
3420
3600
3700
27920
3580
3420
3000
3340
3900
3420
3140
19940
3760
3540
3920
3200
3480
3320
3200
12100
3820
3260
3440
3220
3080
3520
3380
3720
3020
3840
3540
3440
3640
3600
3860
3440
3400
3240
3340
3540
3140
3340
3440
3420
3320
3460
3520
3320
3200
3100
3960
3560
3400
3800
3320
3440
3760
3720
3540
3580
3420
3240
3780
3420
3780
3680
3560
3400
3540
3220
3680
3240
3460
3480
3780
3320
3560
3560
3240
3520
3300
3340
3760
3260
3480
2960
3420
3480
3360
3760
2920
4020
3400
3360
2940
3620
3500
3600
4040
3860
3760
3220
3120
3260
3720
3820
3600
3600
3500
3560
2960
3520
2980
3500
3600
3680
3200
3080
3040
3620
3380
3640
3860
3540
3240
3540
3680
3640
3340
3440
3780
3900
3640
3280
3340
3080
3280
3560
3740
3580
3440
3260
3520
3380
3900
3580
3780
3480
3560
3800
3120
4040
3180
2920
3560
3280
3840
3640
3160
3120
3260
3640
3380
3520
3360
3540
3480
